payment_id,order_id,payment_date,amount,payment_method,payment_status
71639,71639,2025-06-17,720.26,credit_card,completed
71640,71640,2025-03-08,5905.75,credit_card,completed
71641,71641,2025-03-20,6450.31,paypal,completed
71642,71642,2025-05-27,4201.17,paypal,completed
71643,71643,2024-09-02,1315.61,credit_card,completed
71644,71644,2025-05-26,3957.56,paypal,completed
71645,71645,2025-11-06,5398.82,credit_card,failed
71646,71646,2025-08-03,674.88,paypal,completed
71647,71647,2026-08-02,63.27,bank_transfer,completed
71648,71648,2026-01-14,1974.76,paypal,completed
71649,71649,2025-03-08,3056.79,credit_card,completed
71650,71650,2025-04-11,801.08,paypal,completed
71651,71651,2024-10-25,5405.47,credit_card,completed
71652,71652,2025-08-06,4085.02,bank_transfer,completed
71653,71653,2026-08-06,4046.51,credit_card,completed
71654,71654,2026-01-22,1537.19,credit_card,completed
71655,71655,2025-10-17,3956.54,paypal,completed
71656,71656,2026-03-01,870.26,paypal,completed
71657,71657,2026-06-23,358.6,bank_transfer,completed
71658,71658,2024-10-22,4933.43,credit_card,completed
71659,71659,2026-07-13,2361.28,bank_transfer,completed
71660,71660,2025-01-23,3633.54,bank_transfer,completed
71661,71661,2026-07-19,2793.61,credit_card,completed
71662,71662,2026-03-28,4754.63,credit_card,completed
71663,71663,2026-01-17,2652.88,credit_card,completed
71664,71664,2025-06-18,5210.95,credit_card,completed
71665,71665,2026-06-16,1411.93,paypal,completed
71666,71666,2025-10-27,2142.09,credit_card,completed
71667,71667,2025-07-17,5874.77,bank_transfer,completed
71668,71668,2025-10-23,3579.09,credit_card,completed
71669,71669,2025-04-08,3857.18,paypal,completed
71670,71670,2025-10-25,6208.71,credit_card,completed
71671,71671,2025-03-23,4440.57,credit_card,completed
71672,71672,2025-05-07,6975.16,paypal,refunded
71673,71673,2025-05-10,2308.42,credit_card,completed
71674,71674,2025-03-01,2699.53,paypal,completed
71675,71675,2024-09-26,3095.52,bank_transfer,completed
71676,71676,2025-12-26,3108.73,credit_card,completed
71677,71677,2025-12-28,2453.72,credit_card,completed
71678,71678,2026-01-20,2041.39,credit_card,completed
71679,71679,2026-04-26,4295.53,paypal,completed
71680,71680,2026-06-23,2188.41,credit_card,completed
71681,71681,2026-03-01,2377.22,credit_card,completed
71682,71682,2024-08-30,1752.74,paypal,completed
71683,71683,2025-12-01,4264.72,credit_card,completed
71684,71684,2026-05-21,3525.21,paypal,completed
71685,71685,2024-10-10,2758.54,credit_card,completed
71686,71686,2025-05-25,2567.04,credit_card,refunded
71687,71687,2026-05-08,291.83,credit_card,completed
71688,71688,2026-05-12,2257.22,paypal,failed
71689,71689,2025-11-14,4053.42,credit_card,failed
71690,71690,2024-10-03,2252.73,credit_card,completed
71691,71691,2024-12-25,2362.56,credit_card,completed
71692,71692,2025-07-10,1288.76,paypal,completed
71693,71693,2025-07-14,2496.84,credit_card,completed
71694,71694,2024-08-24,7363.4,credit_card,completed
71695,71695,2024-12-28,2698.08,credit_card,failed
71696,71696,2025-11-17,4943.38,bank_transfer,completed
71697,71697,2024-11-03,2382.79,credit_card,completed
71698,71698,2026-01-10,5189.41,credit_card,completed
71699,71699,2024-12-19,2060.95,credit_card,completed
71700,71700,2024-11-02,1606.3,credit_card,completed
71701,71701,2026-06-12,633.08,credit_card,completed
71702,71702,2024-12-06,1703.06,credit_card,completed
71703,71703,2025-06-15,1536.56,credit_card,completed
71704,71704,2024-11-25,7087.24,bank_transfer,completed
71705,71705,2024-10-09,2529.38,credit_card,refunded
71706,71706,2025-08-08,2881.68,credit_card,completed
71707,71707,2026-01-05,2035.05,credit_card,completed
71708,71708,2024-10-20,3908.55,credit_card,completed
71709,71709,2025-09-08,3143.94,credit_card,completed
71710,71710,2026-07-21,2607.33,paypal,completed
71711,71711,2024-09-26,2857.92,credit_card,completed
71712,71712,2025-09-06,2980.56,credit_card,completed
71713,71713,2026-06-03,637.89,credit_card,refunded
71714,71714,2026-01-08,219.17,credit_card,completed
71715,71715,2024-10-29,1632.82,credit_card,refunded
71716,71716,2025-02-17,4905.9,credit_card,completed
71717,71717,2026-03-07,870.07,credit_card,completed
71718,71718,2024-11-27,3667.17,credit_card,failed
71719,71719,2025-10-03,4611.22,credit_card,completed
71720,71720,2026-01-05,3527.05,credit_card,failed
71721,71721,2025-10-26,3615.26,credit_card,completed
71722,71722,2025-08-03,2201.97,bank_transfer,completed
71723,71723,2025-01-18,1749.02,bank_transfer,completed
71724,71724,2025-06-27,2915.28,paypal,completed
71725,71725,2025-09-17,1124.58,paypal,completed
71726,71726,2026-02-20,3485.76,credit_card,completed
71727,71727,2025-12-20,2170.48,credit_card,completed
71728,71728,2025-09-01,1590.77,credit_card,failed
71729,71729,2025-12-22,5353.37,bank_transfer,completed
71730,71730,2026-07-13,3609.38,paypal,completed
71731,71731,2025-02-10,5795.75,credit_card,failed
71732,71732,2025-07-09,1216.07,credit_card,completed
71733,71733,2026-07-29,5297.87,credit_card,failed
71734,71734,2025-11-18,2715.32,credit_card,completed
71735,71735,2025-11-17,697.97,credit_card,completed
71736,71736,2025-08-19,4843.0,credit_card,completed
71737,71737,2025-12-03,411.62,credit_card,completed
71738,71738,2026-02-08,2970.87,credit_card,completed
71739,71739,2026-04-29,3155.04,credit_card,completed
71740,71740,2024-11-30,4277.51,credit_card,completed
71741,71741,2025-10-22,8491.56,credit_card,completed
71742,71742,2024-09-28,953.54,paypal,completed
71743,71743,2026-03-08,412.39,paypal,completed
71744,71744,2026-02-16,3801.52,credit_card,completed
71745,71745,2025-08-21,3533.21,credit_card,completed
71746,71746,2024-10-20,2411.9,credit_card,completed
71747,71747,2025-04-20,559.15,paypal,completed
71748,71748,2026-08-01,755.97,credit_card,refunded
71749,71749,2025-11-11,4487.85,credit_card,completed
71750,71750,2025-07-26,1935.25,credit_card,completed
71751,71751,2025-11-07,1472.67,paypal,completed
71752,71752,2026-04-20,324.83,credit_card,completed
71753,71753,2025-12-27,2495.3,paypal,completed
71754,71754,2025-04-30,1606.2,credit_card,completed
71755,71755,2025-01-29,1893.28,credit_card,completed
71756,71756,2025-10-21,1468.08,credit_card,completed
71757,71757,2025-10-08,406.53,credit_card,completed
71758,71758,2025-04-24,4625.43,credit_card,completed
71759,71759,2025-07-03,7277.4,paypal,completed
71760,71760,2024-09-18,414.4,paypal,completed
71761,71761,2025-08-31,2611.68,paypal,completed
71762,71762,2025-02-07,1650.98,credit_card,completed
71763,71763,2026-07-16,6623.44,credit_card,completed
71764,71764,2024-12-08,2833.91,credit_card,completed
71765,71765,2025-05-19,5228.19,paypal,completed
71766,71766,2024-09-11,3159.52,credit_card,completed
71767,71767,2025-10-13,3727.02,bank_transfer,completed
71768,71768,2024-10-01,1694.03,credit_card,completed
71769,71769,2026-06-09,2471.91,credit_card,completed
71770,71770,2025-12-11,3578.25,credit_card,completed
71771,71771,2025-08-12,4445.6,credit_card,failed
71772,71772,2024-11-21,2188.67,credit_card,completed
71773,71773,2024-11-15,913.14,credit_card,completed
71774,71774,2026-08-03,665.1,credit_card,completed
71775,71775,2026-01-08,606.08,credit_card,completed
71776,71776,2025-09-12,4054.94,paypal,failed
71777,71777,2024-12-25,3657.95,credit_card,completed
71778,71778,2026-04-04,4305.24,credit_card,completed
71779,71779,2026-01-04,154.5,credit_card,completed
71780,71780,2024-10-10,6297.0,paypal,completed
71781,71781,2026-02-17,4978.84,paypal,completed
71782,71782,2024-10-05,3242.14,credit_card,refunded
71783,71783,2026-08-07,1808.94,credit_card,completed
71784,71784,2025-04-02,1792.88,credit_card,completed
71785,71785,2025-10-13,6508.74,credit_card,completed
71786,71786,2025-04-11,4932.21,credit_card,completed
71787,71787,2026-06-12,2475.72,credit_card,completed
71788,71788,2026-07-06,908.95,credit_card,completed
71789,71789,2026-06-14,1486.35,credit_card,completed
71790,71790,2025-04-17,1165.02,paypal,completed
71791,71791,2026-01-14,4720.42,bank_transfer,completed
71792,71792,2025-09-18,2057.44,credit_card,completed
71793,71793,2024-10-06,2034.3,credit_card,completed
71794,71794,2026-04-08,1360.46,paypal,completed
71795,71795,2026-03-10,2608.76,paypal,completed
71796,71796,2026-07-22,1659.56,paypal,completed
71797,71797,2025-11-16,1103.14,paypal,completed
71798,71798,2025-03-05,3917.64,credit_card,completed
71799,71799,2024-08-22,2132.17,credit_card,completed
71800,71800,2025-06-14,491.55,paypal,completed
71801,71801,2026-02-17,7506.56,paypal,completed
71802,71802,2026-06-27,2750.13,credit_card,completed
71803,71803,2025-03-26,1825.71,credit_card,completed
71804,71804,2026-01-10,2437.94,paypal,failed
71805,71805,2024-10-03,3435.83,credit_card,completed
71806,71806,2026-03-18,6107.16,credit_card,completed
71807,71807,2025-05-14,6055.32,credit_card,completed
71808,71808,2025-08-15,4024.71,credit_card,completed
71809,71809,2026-01-27,2502.89,paypal,completed
71810,71810,2025-03-20,6288.92,credit_card,completed
71811,71811,2024-11-19,842.05,credit_card,completed
71812,71812,2025-10-07,1938.54,credit_card,completed
71813,71813,2025-03-28,4838.64,credit_card,completed
71814,71814,2024-11-22,2669.28,paypal,completed
71815,71815,2024-10-28,3292.57,paypal,completed
71816,71816,2025-09-28,320.56,credit_card,completed
71817,71817,2025-05-24,2157.41,paypal,completed
71818,71818,2025-07-13,5192.15,credit_card,completed
71819,71819,2025-04-26,4160.54,bank_transfer,completed
71820,71820,2026-01-06,5159.65,credit_card,completed
71821,71821,2024-11-20,1937.35,paypal,completed
71822,71822,2026-06-14,2534.34,credit_card,completed
71823,71823,2026-02-26,1675.58,credit_card,completed
71824,71824,2025-07-20,1834.32,credit_card,failed
71825,71825,2026-04-16,3483.81,paypal,failed
71826,71826,2025-06-26,1743.2,credit_card,completed
71827,71827,2025-10-09,2144.82,credit_card,completed
71828,71828,2025-11-11,3146.0,credit_card,refunded
71829,71829,2024-12-26,4824.59,paypal,completed
71830,71830,2024-10-15,239.81,credit_card,completed
71831,71831,2025-09-30,3946.17,credit_card,completed
71832,71832,2024-10-20,1759.46,credit_card,failed
71833,71833,2025-12-31,3502.6,credit_card,completed
71834,71834,2024-10-18,5516.5,credit_card,completed
71835,71835,2024-10-11,1312.03,credit_card,completed
71836,71836,2025-03-02,6833.97,paypal,completed
71837,71837,2026-01-13,4416.41,paypal,completed
71838,71838,2025-09-02,319.0,credit_card,completed
71839,71839,2025-06-12,1072.89,credit_card,failed
71840,71840,2024-11-13,1358.87,paypal,completed
71841,71841,2026-07-04,2962.86,paypal,completed
71842,71842,2025-01-22,789.35,paypal,completed
71843,71843,2025-01-21,662.23,credit_card,completed
71844,71844,2026-03-25,5829.84,credit_card,completed
71845,71845,2026-08-16,2695.12,credit_card,completed
71846,71846,2026-08-21,4000.81,credit_card,completed
71847,71847,2025-05-24,4764.12,paypal,completed
71848,71848,2024-08-23,1781.91,credit_card,failed
71849,71849,2026-01-18,5549.23,paypal,completed
71850,71850,2026-03-21,260.58,credit_card,completed
71851,71851,2026-01-18,8233.83,paypal,refunded
71852,71852,2025-03-06,2779.08,credit_card,completed
71853,71853,2026-07-10,3851.13,credit_card,completed
71854,71854,2025-12-29,475.8,credit_card,completed
71855,71855,2025-10-09,2822.91,credit_card,failed
71856,71856,2025-12-12,3217.64,credit_card,completed
71857,71857,2025-02-24,646.17,credit_card,refunded
71858,71858,2025-03-05,5323.19,credit_card,completed
71859,71859,2025-04-20,3888.89,bank_transfer,completed
71860,71860,2025-03-07,9146.9,credit_card,completed
71861,71861,2025-12-12,528.35,paypal,completed
71862,71862,2026-08-20,5791.34,credit_card,completed
71863,71863,2024-10-15,26.75,bank_transfer,completed
71864,71864,2026-08-12,595.41,credit_card,completed
71865,71865,2026-01-19,1167.18,credit_card,failed
71866,71866,2024-12-08,4553.8,paypal,completed
71867,71867,2025-05-01,5130.63,credit_card,completed
71868,71868,2026-02-04,2011.32,credit_card,completed
71869,71869,2025-11-28,307.22,credit_card,completed
71870,71870,2025-01-06,3704.88,credit_card,completed
71871,71871,2025-10-05,6813.15,credit_card,completed
71872,71872,2024-10-18,657.1,credit_card,completed
71873,71873,2024-09-03,1152.1,paypal,completed
71874,71874,2025-11-24,4001.21,credit_card,completed
71875,71875,2025-04-05,3354.31,paypal,completed
71876,71876,2025-04-12,1745.76,credit_card,completed
71877,71877,2026-07-22,4633.55,credit_card,completed
71878,71878,2024-12-02,2074.23,paypal,completed
71879,71879,2025-04-27,7413.6,bank_transfer,completed
71880,71880,2025-01-31,721.2,paypal,completed
71881,71881,2025-07-23,1234.36,credit_card,completed
71882,71882,2025-07-07,4151.71,paypal,completed
71883,71883,2025-10-04,2902.95,credit_card,completed
71884,71884,2026-05-04,4624.79,credit_card,completed
71885,71885,2026-08-08,3786.72,credit_card,completed
71886,71886,2025-08-09,3875.4,paypal,completed
71887,71887,2026-05-02,702.24,paypal,completed
71888,71888,2026-01-28,5339.66,bank_transfer,completed
71889,71889,2025-03-14,1364.18,bank_transfer,completed
71890,71890,2025-07-25,3548.56,paypal,completed
71891,71891,2025-10-31,741.6,credit_card,completed
71892,71892,2026-02-16,2635.78,credit_card,failed
71893,71893,2024-08-25,1663.08,credit_card,completed
71894,71894,2025-11-07,2780.39,credit_card,completed
71895,71895,2026-07-14,2494.62,bank_transfer,completed
71896,71896,2024-10-13,1682.75,credit_card,completed
71897,71897,2025-11-22,441.15,credit_card,completed
71898,71898,2025-08-02,942.72,credit_card,completed
71899,71899,2025-12-04,1186.95,credit_card,completed
71900,71900,2025-06-22,219.17,credit_card,failed
71901,71901,2024-10-20,2795.62,bank_transfer,completed
71902,71902,2025-05-13,2657.67,credit_card,completed
71903,71903,2025-12-26,2142.12,paypal,completed
71904,71904,2026-07-08,1136.78,paypal,completed
71905,71905,2026-01-28,4172.84,paypal,completed
71906,71906,2025-11-15,3232.36,credit_card,completed
71907,71907,2025-04-23,796.22,paypal,completed
71908,71908,2025-01-20,4617.84,credit_card,completed
71909,71909,2026-01-16,1632.48,credit_card,completed
71910,71910,2025-03-09,1233.79,credit_card,completed
71911,71911,2025-02-09,4898.95,credit_card,completed
71912,71912,2025-06-04,4205.65,credit_card,completed
71913,71913,2025-07-25,6749.42,credit_card,failed
71914,71914,2024-10-09,3076.95,credit_card,completed
71915,71915,2024-09-15,1366.98,paypal,completed
71916,71916,2026-03-07,7591.67,credit_card,completed
71917,71917,2025-09-20,2142.86,bank_transfer,completed
71918,71918,2026-01-28,720.83,paypal,completed
71919,71919,2025-06-15,5811.13,paypal,completed
71920,71920,2024-11-20,715.9,credit_card,completed
71921,71921,2025-10-06,1442.21,credit_card,completed
71922,71922,2025-10-25,2053.02,credit_card,completed
71923,71923,2024-11-23,6367.26,credit_card,completed
71924,71924,2026-06-04,3668.21,credit_card,completed
71925,71925,2025-05-10,281.89,credit_card,completed
71926,71926,2024-09-23,3835.45,credit_card,completed
71927,71927,2026-04-14,1538.61,credit_card,completed
71928,71928,2025-02-14,485.45,credit_card,completed
71929,71929,2025-03-13,5034.06,bank_transfer,completed
71930,71930,2024-11-11,3737.92,credit_card,completed
71931,71931,2026-01-20,3202.37,credit_card,refunded
71932,71932,2026-07-11,80.18,paypal,completed
71933,71933,2024-11-26,6969.37,credit_card,completed
71934,71934,2025-08-06,2950.04,credit_card,completed
71935,71935,2024-12-23,1951.08,bank_transfer,completed
71936,71936,2025-11-20,869.64,paypal,completed
71937,71937,2026-07-11,4418.87,paypal,failed
71938,71938,2024-10-04,7241.83,paypal,completed
71939,71939,2024-10-18,2043.0,paypal,completed
71940,71940,2026-04-28,1206.54,bank_transfer,completed
71941,71941,2025-06-24,5158.17,credit_card,failed
71942,71942,2025-11-09,2698.03,bank_transfer,completed
71943,71943,2025-07-17,7888.66,credit_card,completed
71944,71944,2025-11-07,3733.44,paypal,completed
71945,71945,2025-09-01,4594.05,paypal,completed
71946,71946,2026-01-23,4109.54,paypal,completed
71947,71947,2025-10-05,2591.34,credit_card,completed
71948,71948,2026-01-25,4737.84,credit_card,completed
71949,71949,2025-05-31,4010.28,paypal,completed
71950,71950,2024-11-24,252.39,paypal,completed
71951,71951,2025-07-22,2778.16,paypal,completed
71952,71952,2025-05-31,2900.97,credit_card,refunded
71953,71953,2026-02-02,5310.42,credit_card,completed
71954,71954,2025-04-26,1774.42,paypal,completed
71955,71955,2026-07-24,821.29,credit_card,completed
71956,71956,2026-05-13,2436.24,credit_card,completed
71957,71957,2026-06-09,3146.15,credit_card,completed
71958,71958,2025-06-15,6523.38,credit_card,completed
71959,71959,2025-11-16,1393.64,paypal,completed
71960,71960,2025-06-28,1129.86,bank_transfer,completed
71961,71961,2025-11-22,5777.12,paypal,failed
71962,71962,2026-06-02,393.22,paypal,completed
71963,71963,2026-02-22,2571.48,credit_card,completed
71964,71964,2025-11-18,26.75,credit_card,completed
71965,71965,2025-08-22,1493.02,credit_card,completed
71966,71966,2025-03-17,1784.28,credit_card,completed
71967,71967,2025-03-31,6689.1,credit_card,completed
71968,71968,2025-12-13,941.65,paypal,completed
71969,71969,2025-07-02,2209.86,credit_card,completed
71970,71970,2025-08-30,6921.07,credit_card,completed
71971,71971,2026-06-26,1455.9,credit_card,completed
71972,71972,2024-11-28,496.51,credit_card,failed
71973,71973,2025-05-23,288.84,credit_card,completed
71974,71974,2025-11-24,1714.46,credit_card,completed
71975,71975,2024-10-29,3990.11,credit_card,completed
71976,71976,2025-11-06,1440.05,credit_card,completed
71977,71977,2025-07-25,3434.93,paypal,completed
71978,71978,2024-11-01,5181.83,bank_transfer,completed
71979,71979,2026-02-27,616.47,credit_card,completed
71980,71980,2025-03-08,786.22,credit_card,completed
71981,71981,2026-06-13,3082.21,credit_card,completed
71982,71982,2024-10-06,1839.78,credit_card,completed
71983,71983,2025-06-29,3201.5,credit_card,completed
71984,71984,2025-10-28,3412.01,bank_transfer,completed
71985,71985,2024-11-14,3612.77,credit_card,completed
71986,71986,2026-02-16,1461.14,paypal,completed
71987,71987,2025-08-26,2031.33,credit_card,completed
71988,71988,2026-07-12,5493.54,credit_card,completed
71989,71989,2025-01-03,3871.91,credit_card,completed
71990,71990,2026-07-19,5573.39,credit_card,completed
71991,71991,2025-06-09,4636.36,paypal,failed
71992,71992,2026-01-20,788.5,paypal,refunded
71993,71993,2026-08-02,9067.34,credit_card,completed
71994,71994,2025-11-12,1940.42,credit_card,refunded
71995,71995,2024-10-07,3090.66,credit_card,completed
71996,71996,2026-03-30,2627.86,credit_card,completed
71997,71997,2025-01-17,2595.72,credit_card,completed
71998,71998,2026-01-18,1909.6,paypal,completed
71999,71999,2024-11-10,744.68,credit_card,completed
72000,72000,2025-01-14,1761.58,bank_transfer,completed
72001,72001,2026-07-10,6134.62,credit_card,completed
72002,72002,2024-11-08,669.61,paypal,completed
72003,72003,2025-04-07,1406.42,paypal,completed
72004,72004,2025-10-29,3002.16,paypal,completed
72005,72005,2025-07-05,1107.42,paypal,completed
72006,72006,2024-11-22,24.86,credit_card,completed
72007,72007,2026-07-04,2326.08,credit_card,completed
72008,72008,2025-10-30,1287.5,bank_transfer,refunded
72009,72009,2026-03-23,4314.98,paypal,completed
72010,72010,2026-07-02,3457.35,paypal,failed
72011,72011,2024-08-22,387.08,paypal,failed
72012,72012,2026-07-22,2945.5,credit_card,completed
72013,72013,2025-12-21,5486.08,credit_card,completed
72014,72014,2025-12-09,81.16,credit_card,completed
72015,72015,2026-02-24,3109.92,paypal,completed
72016,72016,2025-10-24,2283.24,credit_card,failed
72017,72017,2024-10-09,2346.36,paypal,completed
72018,72018,2025-02-05,3311.84,bank_transfer,completed
72019,72019,2025-06-20,1713.86,credit_card,completed
72020,72020,2026-06-24,1319.22,paypal,completed
72021,72021,2024-11-22,3056.39,paypal,completed
72022,72022,2026-01-27,4584.58,credit_card,completed
72023,72023,2025-09-26,2658.66,credit_card,completed
72024,72024,2026-03-20,1983.06,credit_card,completed
72025,72025,2025-11-07,3590.86,bank_transfer,completed
72026,72026,2026-08-20,6990.57,credit_card,completed
72027,72027,2025-10-15,4347.88,credit_card,completed
72028,72028,2024-12-16,3621.27,credit_card,completed
72029,72029,2026-08-05,6617.4,paypal,completed
72030,72030,2025-11-29,5499.21,credit_card,completed
72031,72031,2025-11-27,5596.06,credit_card,completed
72032,72032,2026-02-26,1822.14,paypal,completed
72033,72033,2025-02-17,2998.04,paypal,completed
72034,72034,2026-03-13,3361.15,credit_card,completed
72035,72035,2024-11-11,3091.17,credit_card,completed
72036,72036,2025-12-06,898.75,credit_card,failed
72037,72037,2026-04-25,6111.35,paypal,completed
72038,72038,2026-08-19,7529.63,credit_card,refunded
72039,72039,2024-10-24,4853.24,credit_card,completed
72040,72040,2025-05-20,1656.69,credit_card,completed
72041,72041,2026-03-03,5880.0,credit_card,completed
72042,72042,2025-04-19,1829.74,credit_card,completed
72043,72043,2024-09-10,6706.14,paypal,completed
72044,72044,2025-12-27,1151.3,credit_card,completed
72045,72045,2026-04-30,2222.9,credit_card,completed
72046,72046,2024-10-15,777.08,credit_card,completed
72047,72047,2025-03-18,1890.61,paypal,completed
72048,72048,2026-04-03,4427.61,paypal,completed
72049,72049,2025-05-22,430.11,credit_card,completed
72050,72050,2025-09-08,2224.08,credit_card,completed
72051,72051,2025-03-06,260.58,credit_card,completed
72052,72052,2025-08-04,3378.43,credit_card,completed
72053,72053,2026-02-28,4160.62,credit_card,completed
72054,72054,2026-07-19,1713.84,credit_card,completed
72055,72055,2025-05-24,2145.85,paypal,completed
72056,72056,2026-07-08,4618.93,credit_card,completed
72057,72057,2025-05-22,6331.05,credit_card,completed
72058,72058,2025-04-18,4687.87,credit_card,completed
72059,72059,2026-03-20,2424.03,credit_card,completed
72060,72060,2026-04-30,1952.44,credit_card,completed
72061,72061,2026-05-06,2024.75,credit_card,completed
72062,72062,2026-04-03,4454.47,credit_card,completed
72063,72063,2024-11-02,1948.28,paypal,failed
72064,72064,2025-01-19,3332.73,credit_card,failed
72065,72065,2025-02-03,4591.32,credit_card,completed
72066,72066,2025-09-03,1135.5,bank_transfer,completed
72067,72067,2025-09-10,4182.44,credit_card,completed
72068,72068,2025-03-01,4688.77,bank_transfer,refunded
72069,72069,2024-09-08,82.32,credit_card,completed
72070,72070,2024-11-10,3533.85,credit_card,completed
72071,72071,2025-07-26,2322.76,bank_transfer,completed
72072,72072,2025-04-19,1616.07,bank_transfer,completed
72073,72073,2025-08-17,3016.3,bank_transfer,refunded
72074,72074,2026-07-11,3371.97,paypal,completed
72075,72075,2025-01-23,345.7,credit_card,completed
72076,72076,2026-05-15,2577.14,credit_card,completed
72077,72077,2025-01-20,1838.02,paypal,failed
72078,72078,2025-06-12,1572.75,paypal,completed
72079,72079,2026-03-29,2722.3,credit_card,completed
72080,72080,2026-06-26,3108.17,paypal,completed
72081,72081,2024-11-19,2617.55,credit_card,completed
72082,72082,2025-06-05,5269.65,bank_transfer,completed
72083,72083,2025-07-01,683.53,credit_card,completed
72084,72084,2026-01-17,6169.73,paypal,completed
72085,72085,2025-11-12,5549.0,credit_card,completed
72086,72086,2025-08-29,5048.19,credit_card,completed
72087,72087,2025-02-08,3083.34,credit_card,completed
72088,72088,2026-06-21,707.75,paypal,completed
72089,72089,2025-05-23,3560.55,credit_card,completed
72090,72090,2025-05-10,2148.8,paypal,completed
72091,72091,2026-03-18,1369.18,credit_card,completed
72092,72092,2024-11-22,5178.03,bank_transfer,failed
72093,72093,2025-07-07,5252.82,paypal,completed
72094,72094,2025-07-20,2333.22,credit_card,completed
72095,72095,2025-08-12,722.02,credit_card,completed
72096,72096,2025-09-30,3500.63,credit_card,completed
72097,72097,2024-11-21,254.01,credit_card,completed
72098,72098,2025-10-20,1986.22,credit_card,completed
72099,72099,2025-01-28,2452.12,credit_card,completed
72100,72100,2025-03-16,2008.83,credit_card,completed
72101,72101,2026-06-12,6447.39,paypal,completed
72102,72102,2026-04-11,2711.8,paypal,completed
72103,72103,2024-09-07,1212.16,paypal,completed
72104,72104,2025-08-19,2490.34,bank_transfer,completed
72105,72105,2026-04-15,2745.54,credit_card,completed
72106,72106,2025-03-16,2736.36,paypal,completed
72107,72107,2024-08-27,5252.75,credit_card,completed
72108,72108,2025-04-16,2524.56,paypal,completed
72109,72109,2026-08-06,2109.59,paypal,completed
72110,72110,2026-04-13,2805.7,credit_card,completed
72111,72111,2026-08-04,637.65,credit_card,completed
72112,72112,2024-09-18,6419.38,credit_card,completed
72113,72113,2026-03-02,508.55,bank_transfer,failed
72114,72114,2024-12-08,1396.8,credit_card,completed
72115,72115,2025-02-10,5301.94,credit_card,completed
72116,72116,2026-03-24,1115.21,credit_card,completed
72117,72117,2024-10-25,689.8,paypal,completed
72118,72118,2025-10-08,3031.71,credit_card,completed
72119,72119,2026-07-21,1865.02,bank_transfer,completed
72120,72120,2025-07-28,2071.33,credit_card,completed
72121,72121,2025-03-27,5801.16,credit_card,completed
72122,72122,2024-11-20,2187.9,credit_card,completed
72123,72123,2025-02-21,1631.85,credit_card,completed
72124,72124,2025-03-28,6913.62,credit_card,completed
72125,72125,2024-11-30,4436.13,credit_card,completed
72126,72126,2025-02-12,952.43,credit_card,completed
72127,72127,2025-12-30,2365.03,credit_card,completed
72128,72128,2024-10-28,4882.54,paypal,completed
72129,72129,2026-02-25,3107.74,credit_card,completed
72130,72130,2026-07-25,990.29,credit_card,completed
72131,72131,2025-06-15,5519.58,credit_card,refunded
72132,72132,2025-06-29,1827.48,credit_card,completed
72133,72133,2024-12-21,2741.9,credit_card,completed
72134,72134,2025-09-11,333.47,credit_card,failed
72135,72135,2026-08-03,2898.07,credit_card,completed
72136,72136,2024-09-09,325.64,credit_card,completed
72137,72137,2025-10-01,2231.62,credit_card,completed
72138,72138,2024-10-04,510.98,credit_card,completed
72139,72139,2025-07-15,2262.2,credit_card,failed
72140,72140,2025-09-18,351.21,credit_card,failed
72141,72141,2026-06-06,5237.02,credit_card,completed
72142,72142,2026-02-27,2117.95,paypal,completed
72143,72143,2026-06-24,5192.62,credit_card,completed
72144,72144,2025-10-05,3127.53,credit_card,completed
72145,72145,2026-05-25,3136.03,paypal,completed
72146,72146,2026-08-09,4018.06,paypal,completed
72147,72147,2026-08-19,3625.23,credit_card,completed
72148,72148,2025-11-07,4705.48,credit_card,completed
72149,72149,2026-08-17,2638.24,bank_transfer,completed
72150,72150,2024-12-13,2449.65,credit_card,completed
72151,72151,2026-06-26,938.8,bank_transfer,completed
72152,72152,2025-02-11,4628.22,credit_card,failed
72153,72153,2025-12-06,6763.41,credit_card,completed
72154,72154,2025-05-17,2870.44,credit_card,completed
72155,72155,2026-04-08,5859.95,credit_card,completed
72156,72156,2026-05-19,311.76,credit_card,completed
72157,72157,2026-08-20,4751.59,credit_card,completed
72158,72158,2025-01-26,4267.34,credit_card,completed
72159,72159,2025-08-14,4930.81,credit_card,completed
72160,72160,2026-08-11,2354.17,paypal,completed
72161,72161,2025-04-06,4875.13,credit_card,completed
72162,72162,2026-03-06,2408.82,credit_card,completed
72163,72163,2026-08-05,3310.2,credit_card,completed
72164,72164,2024-12-27,5915.2,credit_card,failed
72165,72165,2025-04-26,1593.48,credit_card,completed
72166,72166,2025-12-27,2825.65,bank_transfer,completed
72167,72167,2026-01-27,1519.92,paypal,completed
72168,72168,2025-08-17,3067.75,credit_card,completed
72169,72169,2024-11-15,1783.2,credit_card,completed
72170,72170,2025-03-09,2451.8,credit_card,completed
72171,72171,2025-10-07,1417.74,paypal,completed
72172,72172,2024-10-07,827.34,bank_transfer,completed
72173,72173,2024-11-08,4599.95,bank_transfer,completed
72174,72174,2025-06-11,1720.14,credit_card,failed
72175,72175,2026-07-01,6480.7,credit_card,completed
72176,72176,2026-07-12,1964.8,credit_card,completed
72177,72177,2025-11-09,2194.36,paypal,completed
72178,72178,2024-11-10,2549.57,credit_card,failed
72179,72179,2026-05-24,3457.08,credit_card,completed
