order_item_id,order_id,product_id,quantity,unit_price
270630,90258,58,2,62.59
270631,90259,245,2,545.53
270632,90260,354,3,929.83
270633,90260,451,1,902.64
270634,90260,123,1,714.94
270635,90260,152,1,866.34
270636,90261,256,2,991.97
270637,90261,274,2,491.55
270638,90261,255,2,80.49
270639,90261,72,1,889.76
270640,90262,281,3,40.3
270641,90262,225,3,409.72
270642,90263,355,1,179.81
270643,90264,341,2,300.98
270644,90265,115,2,648.87
270645,90266,430,2,155.88
270646,90267,286,2,487.63
270647,90267,155,2,165.7
270648,90268,269,2,696.82
270649,90268,434,1,187.84
270650,90268,182,3,254.01
270651,90269,222,3,192.03
270652,90269,166,2,617.39
270653,90269,170,3,376.62
270654,90269,26,1,878.6
270655,90270,253,2,954.8
270656,90271,177,1,333.47
270657,90271,100,2,366.72
270658,90272,167,2,993.84
270659,90272,321,3,610.05
270660,90272,319,3,287.78
270661,90273,441,3,287.25
270662,90273,41,1,268.59
270663,90273,25,2,156.65
270664,90274,377,3,645.08
270665,90274,423,2,453.46
270666,90274,275,3,400.0
270667,90274,467,3,357.63
270668,90275,308,3,35.38
270669,90275,331,3,697.6
270670,90275,309,3,115.38
270671,90276,364,3,167.17
270672,90277,377,2,645.08
270673,90278,176,2,716.78
270674,90279,138,1,970.89
270675,90279,225,3,409.72
270676,90280,133,1,656.23
270677,90280,483,3,231.7
270678,90280,144,2,826.96
270679,90280,280,3,654.82
270680,90281,488,1,954.72
270681,90281,47,2,647.09
270682,90281,124,2,340.28
270683,90282,342,3,85.96
270684,90282,46,3,30.31
270685,90282,345,1,19.97
270686,90283,384,3,844.03
270687,90283,481,2,348.88
270688,90283,491,3,606.08
270689,90284,28,3,200.25
270690,90284,318,3,858.75
270691,90285,304,3,949.38
270692,90285,436,3,764.19
270693,90285,429,3,773.77
270694,90285,146,3,811.25
270695,90286,249,2,707.54
270696,90286,10,2,738.72
270697,90286,320,2,765.87
270698,90286,2,2,915.3
270699,90286,427,2,691.29
270700,90287,243,1,325.42
270701,90287,215,3,825.49
270702,90287,291,1,319.0
270703,90287,153,2,81.7
270704,90288,91,2,274.04
270705,90288,461,1,661.02
270706,90288,44,1,260.04
270707,90289,198,1,404.17
270708,90289,399,2,229.2
270709,90289,156,2,195.54
270710,90289,380,2,471.64
270711,90289,19,1,646.32
270712,90290,493,1,239.58
270713,90290,273,3,858.0
270714,90291,92,3,789.45
270715,90291,319,1,287.78
270716,90291,173,1,942.72
270717,90291,17,2,626.93
270718,90291,42,1,636.98
270719,90292,221,3,861.13
270720,90292,46,1,30.31
270721,90292,366,1,323.79
270722,90293,132,2,441.15
270723,90293,298,2,105.98
270724,90293,261,1,271.04
270725,90294,382,1,896.44
270726,90294,104,1,802.41
270727,90295,279,3,725.42
270728,90295,222,1,192.03
270729,90295,241,2,475.59
270730,90296,275,3,400.0
270731,90296,494,3,709.8
270732,90297,289,2,671.26
270733,90298,204,2,167.69
270734,90298,456,3,932.51
270735,90298,304,2,949.38
270736,90298,376,3,321.64
270737,90298,329,3,90.61
270738,90299,354,1,929.83
270739,90299,179,3,259.81
270740,90299,445,1,688.85
270741,90300,84,2,478.25
270742,90300,35,2,319.36
270743,90300,229,3,395.65
270744,90300,275,3,400.0
270745,90300,445,2,688.85
270746,90301,51,1,132.07
270747,90302,8,2,435.03
270748,90303,243,2,325.42
270749,90303,434,1,187.84
270750,90304,42,1,636.98
270751,90305,154,2,827.41
270752,90305,316,3,680.23
270753,90305,393,3,175.17
270754,90306,338,3,417.66
270755,90307,478,2,763.74
270756,90307,271,1,637.66
270757,90307,487,1,124.89
270758,90307,11,3,583.59
270759,90307,7,1,23.94
270760,90308,367,3,695.69
270761,90308,81,2,174.65
270762,90308,382,1,896.44
270763,90309,369,1,221.7
270764,90309,449,1,941.73
270765,90309,130,3,497.16
270766,90309,384,2,844.03
270767,90310,440,3,941.0
270768,90310,202,3,318.01
270769,90310,398,3,723.46
270770,90311,337,3,794.25
270771,90311,382,3,896.44
270772,90311,239,2,895.36
270773,90312,459,1,843.56
270774,90313,145,2,869.64
270775,90313,446,1,161.92
270776,90313,39,1,621.38
270777,90314,263,2,665.56
270778,90314,340,3,15.66
270779,90314,45,3,616.47
270780,90314,493,1,239.58
270781,90315,312,2,571.28
270782,90315,317,1,63.09
270783,90316,353,1,949.68
270784,90316,181,1,816.41
270785,90317,313,2,480.49
270786,90317,432,1,613.41
270787,90318,401,3,363.8
270788,90318,114,3,908.95
270789,90318,72,1,889.76
270790,90318,240,3,222.31
270791,90319,185,1,305.06
270792,90319,176,1,716.78
270793,90320,321,1,610.05
270794,90320,408,2,771.26
270795,90320,26,1,878.6
270796,90321,79,1,898.27
270797,90321,407,1,905.88
270798,90321,70,2,105.58
270799,90321,367,2,695.69
270800,90322,338,2,417.66
270801,90322,401,3,363.8
270802,90322,145,2,869.64
270803,90323,469,1,898.07
270804,90323,129,2,493.21
270805,90323,418,3,180.72
270806,90323,119,1,198.9
270807,90324,24,2,130.25
270808,90324,69,2,892.14
270809,90324,197,1,750.91
270810,90325,240,2,222.31
270811,90325,227,3,870.07
270812,90326,131,3,291.83
270813,90326,489,1,77.25
270814,90326,483,1,231.7
270815,90326,427,3,691.29
270816,90326,226,1,963.23
270817,90327,314,3,801.08
270818,90327,67,3,445.26
270819,90327,103,2,627.5
270820,90327,56,3,889.31
270821,90328,113,2,86.86
270822,90328,233,1,657.07
270823,90328,116,1,288.45
270824,90328,261,3,271.04
270825,90329,1,1,379.9
270826,90330,363,1,396.81
270827,90330,50,3,208.76
270828,90330,325,1,477.48
270829,90330,273,3,858.0
270830,90331,123,1,714.94
270831,90331,332,3,242.1
270832,90331,313,3,480.49
270833,90332,307,3,137.29
270834,90332,457,2,407.43
270835,90332,263,3,665.56
270836,90333,462,1,194.88
270837,90334,445,1,688.85
270838,90334,125,3,788.5
270839,90334,489,3,77.25
270840,90334,229,2,395.65
270841,90334,421,3,637.89
270842,90335,339,3,930.13
270843,90335,167,2,993.84
270844,90336,64,1,30.98
270845,90336,82,2,682.16
270846,90336,448,2,742.12
270847,90336,213,3,906.89
270848,90336,400,3,514.2
270849,90337,189,3,715.9
270850,90337,440,3,941.0
270851,90337,435,3,81.16
270852,90337,181,2,816.41
270853,90337,345,3,19.97
270854,90338,455,1,437.9
270855,90338,221,3,861.13
270856,90338,448,3,742.12
270857,90338,199,3,433.56
270858,90338,100,2,366.72
270859,90339,256,3,991.97
270860,90340,86,3,388.97
270861,90341,404,3,140.01
270862,90341,263,1,665.56
270863,90341,87,1,457.22
270864,90341,178,1,361.88
270865,90342,341,1,300.98
270866,90342,214,1,656.29
270867,90342,310,1,130.41
270868,90343,215,1,825.49
270869,90343,177,2,333.47
270870,90343,397,1,117.07
270871,90344,239,2,895.36
270872,90344,165,2,273.99
270873,90345,47,1,647.09
270874,90345,376,3,321.64
270875,90346,121,2,974.14
270876,90346,78,3,976.22
270877,90346,185,3,305.06
270878,90347,388,3,612.42
270879,90347,264,3,294.34
270880,90348,118,1,559.15
270881,90349,350,1,206.12
270882,90349,259,2,747.11
270883,90349,185,2,305.06
270884,90349,44,2,260.04
270885,90349,106,2,117.91
270886,90350,97,1,311.2
270887,90351,496,1,828.13
270888,90351,162,2,369.56
270889,90351,430,2,155.88
270890,90351,326,1,589.37
270891,90352,171,1,430.38
270892,90352,405,1,164.36
270893,90352,31,2,30.96
270894,90352,406,3,387.08
270895,90352,247,2,883.23
270896,90353,230,3,220.06
270897,90354,262,2,593.32
270898,90354,140,3,636.67
270899,90354,371,2,663.93
270900,90354,88,3,775.36
270901,90354,476,3,567.75
270902,90355,484,1,21.09
270903,90355,163,3,461.39
270904,90355,38,2,276.09
270905,90355,437,2,71.06
270906,90355,225,2,409.72
270907,90356,230,2,220.06
270908,90357,37,1,593.23
270909,90357,451,2,902.64
270910,90358,78,3,976.22
270911,90358,82,3,682.16
270912,90359,358,1,413.66
270913,90360,489,1,77.25
270914,90360,187,2,324.83
270915,90360,360,1,898.08
270916,90360,164,2,761.97
270917,90360,133,2,656.23
270918,90361,206,2,82.32
270919,90361,438,2,629.67
270920,90362,82,1,682.16
270921,90362,68,2,475.8
270922,90362,369,2,221.7
270923,90362,37,3,593.23
270924,90363,339,2,930.13
270925,90363,353,1,949.68
270926,90364,301,1,174.33
270927,90364,248,1,428.46
270928,90364,391,2,374.69
270929,90365,307,1,137.29
270930,90365,37,1,593.23
270931,90366,256,1,991.97
270932,90366,246,3,834.2
270933,90366,105,1,461.31
270934,90366,267,2,249.9
270935,90366,473,1,729.47
270936,90367,66,2,765.03
270937,90367,196,3,716.93
270938,90367,220,1,597.75
270939,90368,158,1,842.05
270940,90368,60,1,835.58
270941,90368,460,2,445.74
270942,90369,110,3,822.7
270943,90369,88,3,775.36
270944,90369,316,3,680.23
270945,90369,56,1,889.31
270946,90369,236,1,685.67
270947,90370,397,3,117.07
270948,90370,172,2,974.29
270949,90370,195,3,766.6
270950,90370,171,2,430.38
270951,90371,401,2,363.8
270952,90371,183,2,604.14
270953,90371,304,2,949.38
270954,90371,146,3,811.25
270955,90372,274,2,491.55
270956,90373,219,1,148.13
270957,90373,285,3,649.33
270958,90373,236,3,685.67
270959,90373,201,1,827.05
270960,90374,356,1,195.28
270961,90374,436,3,764.19
270962,90374,46,1,30.31
270963,90375,409,2,796.61
270964,90375,420,3,748.62
270965,90375,209,1,525.94
270966,90375,62,3,916.32
270967,90376,450,1,821.29
270968,90376,290,1,796.22
270969,90376,441,3,287.25
270970,90377,163,1,461.39
270971,90377,33,2,26.74
270972,90378,402,2,55.09
270973,90379,353,2,949.68
270974,90379,373,1,365.85
270975,90380,313,1,480.49
270976,90380,165,3,273.99
270977,90380,335,3,75.51
270978,90380,401,3,363.8
270979,90380,139,3,470.14
270980,90381,150,1,973.25
270981,90381,179,2,259.81
270982,90381,246,3,834.2
270983,90381,405,1,164.36
270984,90382,386,3,12.43
270985,90382,363,1,396.81
270986,90383,265,2,898.9
270987,90383,139,2,470.14
270988,90383,464,3,29.13
270989,90384,165,1,273.99
270990,90384,441,2,287.25
270991,90384,498,2,507.87
270992,90384,27,3,895.11
270993,90385,94,2,50.08
270994,90385,63,1,351.12
270995,90386,88,3,775.36
270996,90386,181,2,816.41
270997,90386,407,2,905.88
270998,90387,378,3,993.7
270999,90387,273,3,858.0
271000,90388,41,1,268.59
271001,90388,65,1,249.99
271002,90388,184,2,174.88
271003,90389,367,1,695.69
271004,90389,264,1,294.34
271005,90389,369,3,221.7
271006,90389,1,1,379.9
271007,90389,303,2,126.8
271008,90390,133,1,656.23
271009,90391,378,1,993.7
271010,90391,143,1,863.46
271011,90391,248,2,428.46
271012,90392,285,1,649.33
271013,90392,176,2,716.78
271014,90392,63,3,351.12
271015,90392,262,1,593.32
271016,90393,319,3,287.78
271017,90393,266,3,950.68
271018,90393,353,1,949.68
271019,90394,496,3,828.13
271020,90394,222,2,192.03
271021,90395,74,1,252.39
271022,90395,244,1,388.54
271023,90395,228,3,263.84
271024,90395,77,3,790.67
271025,90395,245,1,545.53
271026,90396,138,3,970.89
271027,90396,246,1,834.2
271028,90396,443,3,573.38
271029,90397,156,1,195.54
271030,90398,434,1,187.84
271031,90398,335,1,75.51
271032,90398,142,3,856.54
271033,90399,186,2,223.07
271034,90399,341,2,300.98
271035,90400,268,1,103.92
271036,90401,302,1,778.82
271037,90402,425,2,682.09
271038,90403,484,1,21.09
271039,90403,208,2,958.67
271040,90403,384,1,844.03
271041,90403,299,1,530.43
271042,90404,311,2,553.46
271043,90404,420,1,748.62
271044,90404,278,1,456.57
271045,90405,401,1,363.8
271046,90406,43,2,45.39
271047,90406,258,3,879.73
271048,90407,341,3,300.98
271049,90407,459,2,843.56
271050,90407,74,2,252.39
271051,90407,256,3,991.97
271052,90408,468,3,599.72
271053,90409,211,2,594.4
271054,90409,490,1,952.06
271055,90409,92,2,789.45
271056,90409,241,3,475.59
271057,90410,182,3,254.01
271058,90410,93,2,932.11
271059,90410,220,1,597.75
271060,90411,399,2,229.2
271061,90412,280,3,654.82
271062,90412,79,3,898.27
271063,90412,276,2,236.7
271064,90412,381,3,673.71
271065,90413,88,3,775.36
271066,90413,449,1,941.73
271067,90414,123,2,714.94
271068,90415,47,2,647.09
271069,90416,442,2,332.15
271070,90416,427,1,691.29
271071,90417,208,3,958.67
271072,90418,21,1,516.91
271073,90418,321,3,610.05
271074,90419,384,1,844.03
271075,90419,469,3,898.07
271076,90420,500,2,404.56
271077,90420,448,1,742.12
271078,90420,321,2,610.05
271079,90421,270,2,734.04
271080,90422,449,1,941.73
271081,90422,324,2,755.97
271082,90422,24,3,130.25
271083,90423,69,2,892.14
271084,90423,314,3,801.08
271085,90423,424,2,867.47
271086,90423,155,3,165.7
271087,90424,280,2,654.82
271088,90424,369,3,221.7
271089,90424,397,3,117.07
271090,90425,148,1,405.96
271091,90425,496,1,828.13
271092,90425,201,2,827.05
271093,90425,377,1,645.08
271094,90425,285,1,649.33
271095,90426,314,2,801.08
271096,90426,77,1,790.67
271097,90426,343,2,90.68
271098,90427,157,3,748.28
271099,90427,25,3,156.65
271100,90427,176,2,716.78
271101,90427,317,1,63.09
271102,90428,149,1,612.6
271103,90428,438,1,629.67
271104,90428,238,2,766.97
271105,90428,43,3,45.39
271106,90428,65,3,249.99
271107,90429,246,1,834.2
271108,90429,436,3,764.19
271109,90429,343,3,90.68
271110,90429,141,1,815.88
271111,90429,476,3,567.75
271112,90430,252,2,618.02
271113,90430,346,3,115.65
271114,90430,333,2,856.93
271115,90430,201,2,827.05
271116,90430,202,1,318.01
271117,90431,311,1,553.46
271118,90432,229,1,395.65
271119,90432,323,3,818.6
271120,90432,42,1,636.98
271121,90432,299,3,530.43
271122,90432,128,2,707.75
271123,90433,53,1,74.55
271124,90433,259,3,747.11
271125,90433,379,2,678.99
271126,90433,70,3,105.58
271127,90434,493,1,239.58
271128,90434,127,3,742.11
271129,90435,214,1,656.29
271130,90436,446,3,161.92
271131,90436,101,3,438.01
271132,90437,231,2,181.06
271133,90437,416,3,524.25
271134,90437,90,3,510.98
271135,90437,113,1,86.86
271136,90437,499,1,186.45
271137,90438,303,2,126.8
271138,90438,60,2,835.58
271139,90438,205,3,579.96
271140,90438,92,1,789.45
271141,90438,57,1,485.45
271142,90439,9,1,185.27
271143,90439,222,3,192.03
271144,90439,218,2,327.81
271145,90439,400,3,514.2
271146,90439,213,1,906.89
271147,90440,496,3,828.13
271148,90440,9,2,185.27
271149,90440,280,2,654.82
271150,90440,218,3,327.81
271151,90441,262,2,593.32
271152,90441,445,2,688.85
271153,90441,431,2,863.78
271154,90442,439,1,720.83
271155,90442,94,1,50.08
271156,90442,137,2,344.9
271157,90442,433,1,247.2
271158,90443,394,1,543.95
271159,90443,150,1,973.25
271160,90443,159,3,848.45
271161,90443,402,3,55.09
271162,90443,446,1,161.92
271163,90444,428,1,130.34
271164,90444,275,1,400.0
271165,90444,107,1,172.39
271166,90444,96,2,874.65
271167,90444,339,3,930.13
271168,90445,230,3,220.06
271169,90445,285,2,649.33
271170,90446,324,1,755.97
271171,90446,253,3,954.8
271172,90447,232,2,118.69
271173,90447,34,1,759.72
271174,90448,294,3,718.97
271175,90449,267,3,249.9
271176,90449,166,3,617.39
271177,90449,158,2,842.05
271178,90449,187,2,324.83
271179,90450,420,1,748.62
271180,90451,23,2,323.55
271181,90451,60,3,835.58
271182,90452,285,3,649.33
271183,90452,139,1,470.14
271184,90452,491,1,606.08
271185,90452,180,3,610.46
271186,90453,327,2,742.19
271187,90454,117,3,395.47
271188,90454,104,2,802.41
271189,90455,222,3,192.03
271190,90455,271,1,637.66
271191,90455,154,3,827.41
271192,90455,463,3,877.44
271193,90456,212,3,465.25
271194,90456,260,1,192.52
271195,90457,352,3,317.93
271196,90457,93,2,932.11
271197,90457,332,1,242.1
271198,90457,196,3,716.93
271199,90458,302,3,778.82
271200,90458,249,1,707.54
271201,90458,419,2,936.19
271202,90458,244,1,388.54
271203,90458,405,3,164.36
271204,90459,311,2,553.46
271205,90459,133,1,656.23
271206,90459,418,3,180.72
271207,90459,271,2,637.66
271208,90459,295,3,438.92
271209,90460,211,3,594.4
271210,90461,357,1,860.16
271211,90461,126,2,782.72
271212,90462,346,2,115.65
271213,90462,481,2,348.88
271214,90462,385,3,709.75
271215,90462,200,1,959.98
271216,90462,180,3,610.46
271217,90463,159,2,848.45
271218,90463,5,2,887.21
271219,90463,154,1,827.41
271220,90463,47,2,647.09
271221,90463,385,3,709.75
271222,90464,389,2,777.56
271223,90464,93,1,932.11
271224,90464,462,3,194.88
271225,90464,1,3,379.9
271226,90464,299,3,530.43
271227,90465,77,2,790.67
271228,90465,393,3,175.17
271229,90465,233,3,657.07
271230,90465,497,3,887.7
271231,90466,424,2,867.47
271232,90466,200,3,959.98
271233,90466,438,3,629.67
271234,90466,340,2,15.66
271235,90466,446,3,161.92
271236,90467,176,2,716.78
271237,90467,356,3,195.28
271238,90467,291,3,319.0
271239,90468,166,1,617.39
271240,90468,99,1,476.37
271241,90468,463,3,877.44
271242,90469,17,1,626.93
271243,90469,443,3,573.38
271244,90469,218,1,327.81
271245,90469,144,2,826.96
271246,90469,249,1,707.54
271247,90470,99,1,476.37
271248,90470,229,3,395.65
271249,90470,153,2,81.7
271250,90470,43,1,45.39
271251,90471,379,2,678.99
271252,90471,202,3,318.01
271253,90471,417,2,40.09
271254,90471,135,3,958.09
271255,90472,333,1,856.93
271256,90472,273,1,858.0
271257,90472,148,1,405.96
271258,90472,87,1,457.22
271259,90472,219,1,148.13
271260,90473,433,2,247.2
271261,90473,264,1,294.34
271262,90473,155,2,165.7
271263,90473,214,1,656.29
271264,90474,295,2,438.92
271265,90475,480,2,230.07
271266,90476,212,2,465.25
271267,90476,420,2,748.62
271268,90476,353,3,949.68
271269,90476,418,2,180.72
271270,90476,23,1,323.55
271271,90477,278,2,456.57
271272,90478,329,1,90.61
271273,90478,240,3,222.31
271274,90478,489,1,77.25
271275,90478,455,2,437.9
271276,90479,100,3,366.72
271277,90479,246,2,834.2
271278,90479,87,1,457.22
271279,90479,163,2,461.39
271280,90480,475,3,537.56
271281,90481,485,1,315.7
271282,90481,340,1,15.66
271283,90482,162,2,369.56
271284,90482,15,3,567.08
271285,90483,135,3,958.09
271286,90483,489,3,77.25
271287,90483,389,1,777.56
271288,90483,441,1,287.25
271289,90483,481,3,348.88
271290,90484,21,3,516.91
271291,90484,466,2,235.9
271292,90484,381,3,673.71
271293,90484,342,3,85.96
271294,90485,359,2,321.91
271295,90485,99,1,476.37
271296,90485,315,2,137.52
271297,90485,485,2,315.7
271298,90485,106,3,117.91
271299,90486,117,3,395.47
271300,90486,6,2,494.99
271301,90487,492,3,774.43
271302,90487,35,3,319.36
271303,90487,315,2,137.52
271304,90487,142,1,856.54
271305,90488,69,3,892.14
271306,90488,171,2,430.38
271307,90488,85,3,201.8
271308,90488,401,2,363.8
271309,90489,402,2,55.09
271310,90489,313,3,480.49
271311,90489,354,2,929.83
271312,90489,257,3,955.55
271313,90489,127,2,742.11
271314,90490,196,3,716.93
271315,90491,48,3,822.91
271316,90491,340,2,15.66
271317,90491,272,2,607.84
271318,90491,47,2,647.09
271319,90492,361,3,174.22
271320,90492,328,3,548.32
271321,90492,133,3,656.23
271322,90493,33,3,26.74
271323,90493,486,2,438.52
271324,90493,142,2,856.54
271325,90493,298,2,105.98
271326,90493,289,2,671.26
271327,90494,469,1,898.07
271328,90494,302,3,778.82
271329,90495,20,2,465.6
271330,90495,312,1,571.28
271331,90495,479,3,697.28
271332,90495,171,3,430.38
271333,90495,130,1,497.16
271334,90496,463,3,877.44
271335,90496,84,3,478.25
271336,90496,299,3,530.43
271337,90496,409,2,796.61
271338,90497,332,3,242.1
271339,90498,135,3,958.09
271340,90499,3,1,867.04
271341,90499,393,2,175.17
271342,90499,131,2,291.83
271343,90499,398,2,723.46
271344,90499,192,3,548.76
271345,90500,269,3,696.82
271346,90500,28,3,200.25
271347,90501,339,3,930.13
271348,90501,312,3,571.28
271349,90501,440,2,941.0
271350,90502,453,3,150.13
271351,90502,428,1,130.34
271352,90503,225,1,409.72
271353,90503,360,3,898.08
271354,90503,77,3,790.67
271355,90503,326,3,589.37
271356,90503,353,1,949.68
271357,90504,85,3,201.8
271358,90504,217,2,534.48
271359,90504,480,2,230.07
271360,90504,253,3,954.8
271361,90505,150,2,973.25
271362,90505,222,2,192.03
271363,90505,194,2,98.72
271364,90505,65,1,249.99
271365,90505,432,1,613.41
271366,90506,214,1,656.29
271367,90506,281,2,40.3
271368,90506,165,3,273.99
271369,90506,295,3,438.92
271370,90506,365,3,453.65
271371,90507,144,1,826.96
271372,90507,198,1,404.17
271373,90507,25,2,156.65
271374,90507,228,3,263.84
271375,90507,308,1,35.38
271376,90508,456,2,932.51
271377,90508,426,2,452.52
271378,90509,101,3,438.01
271379,90509,424,1,867.47
271380,90509,282,2,345.7
271381,90510,457,1,407.43
271382,90510,305,2,725.03
271383,90510,113,3,86.86
271384,90510,162,2,369.56
271385,90511,238,2,766.97
271386,90511,120,2,261.26
271387,90512,322,2,124.86
271388,90512,229,2,395.65
271389,90512,240,2,222.31
271390,90512,483,3,231.7
271391,90512,237,3,449.51
271392,90513,487,1,124.89
271393,90514,211,2,594.4
271394,90514,172,2,974.29
271395,90514,52,3,128.04
271396,90514,178,1,361.88
271397,90514,189,2,715.9
271398,90515,466,1,235.9
271399,90515,339,2,930.13
271400,90515,312,1,571.28
271401,90515,183,1,604.14
271402,90515,57,3,485.45
271403,90516,31,2,30.96
271404,90517,222,1,192.03
271405,90518,32,1,502.05
271406,90518,33,3,26.74
271407,90519,25,1,156.65
271408,90519,58,1,62.59
271409,90519,448,3,742.12
271410,90519,85,2,201.8
271411,90520,382,1,896.44
271412,90521,455,3,437.9
271413,90521,149,3,612.6
271414,90521,139,1,470.14
271415,90522,279,1,725.42
271416,90523,125,3,788.5
271417,90523,19,3,646.32
271418,90523,270,2,734.04
271419,90523,421,1,637.89
271420,90524,220,1,597.75
271421,90524,468,3,599.72
271422,90525,20,3,465.6
271423,90525,156,2,195.54
271424,90525,359,1,321.91
271425,90525,320,1,765.87
271426,90526,24,3,130.25
271427,90527,218,2,327.81
271428,90528,445,2,688.85
271429,90528,13,1,896.16
271430,90528,82,1,682.16
271431,90528,16,2,149.36
271432,90528,373,3,365.85
271433,90529,111,2,162.82
271434,90529,55,2,628.67
271435,90530,390,1,266.63
271436,90530,91,2,274.04
271437,90531,465,1,179.3
271438,90531,201,3,827.05
271439,90532,278,2,456.57
271440,90532,294,1,718.97
271441,90532,316,3,680.23
271442,90532,233,2,657.07
271443,90532,4,3,374.83
271444,90533,95,1,669.61
271445,90533,92,1,789.45
271446,90533,463,3,877.44
271447,90533,419,3,936.19
271448,90534,393,1,175.17
271449,90534,55,1,628.67
271450,90535,13,3,896.16
271451,90536,90,3,510.98
271452,90536,272,3,607.84
271453,90536,397,3,117.07
271454,90536,242,2,682.6
271455,90536,317,2,63.09
271456,90537,125,1,788.5
271457,90538,258,3,879.73
271458,90538,369,1,221.7
271459,90538,75,3,180.38
271460,90538,318,2,858.75
271461,90538,377,2,645.08
271462,90539,47,2,647.09
271463,90540,259,2,747.11
271464,90540,255,2,80.49
271465,90540,250,2,212.55
271466,90540,70,2,105.58
271467,90540,115,2,648.87
271468,90541,406,2,387.08
271469,90541,391,3,374.69
271470,90541,78,2,976.22
271471,90542,15,1,567.08
271472,90542,157,1,748.28
271473,90542,90,1,510.98
271474,90543,345,1,19.97
271475,90543,35,2,319.36
271476,90544,239,1,895.36
271477,90544,395,2,988.32
271478,90545,139,3,470.14
271479,90545,254,3,112.97
271480,90545,9,2,185.27
271481,90545,54,1,915.88
271482,90546,385,3,709.75
271483,90547,417,1,40.09
271484,90547,240,2,222.31
271485,90547,64,2,30.98
271486,90547,28,1,200.25
271487,90547,96,1,874.65
271488,90548,449,1,941.73
271489,90548,446,1,161.92
271490,90548,377,1,645.08
271491,90549,92,1,789.45
271492,90549,432,1,613.41
271493,90550,387,2,94.77
271494,90550,207,3,29.82
271495,90551,212,3,465.25
271496,90551,199,2,433.56
271497,90552,116,1,288.45
271498,90553,121,2,974.14
271499,90553,296,1,674.95
271500,90553,91,2,274.04
271501,90553,7,2,23.94
271502,90554,355,3,179.81
271503,90555,332,1,242.1
271504,90556,379,2,678.99
271505,90556,400,1,514.2
271506,90556,302,2,778.82
271507,90557,50,2,208.76
271508,90557,148,3,405.96
271509,90557,116,1,288.45
271510,90558,493,1,239.58
271511,90558,287,3,500.78
271512,90558,50,2,208.76
271513,90558,207,1,29.82
271514,90558,119,3,198.9
271515,90559,101,1,438.01
271516,90560,305,3,725.03
271517,90560,212,2,465.25
271518,90561,387,3,94.77
271519,90561,73,2,720.26
271520,90561,476,1,567.75
271521,90561,455,2,437.9
271522,90562,156,3,195.54
271523,90562,212,1,465.25
271524,90562,351,1,12.93
271525,90562,206,2,82.32
271526,90562,5,2,887.21
271527,90563,142,1,856.54
271528,90563,349,2,969.56
271529,90564,355,2,179.81
271530,90564,196,3,716.93
271531,90564,335,2,75.51
271532,90564,229,2,395.65
271533,90564,481,2,348.88
271534,90565,410,1,219.29
271535,90565,70,3,105.58
271536,90566,333,1,856.93
271537,90566,278,3,456.57
271538,90566,312,2,571.28
271539,90567,377,1,645.08
271540,90567,324,2,755.97
271541,90567,201,1,827.05
271542,90567,471,2,281.89
271543,90567,2,1,915.3
271544,90568,214,2,656.29
271545,90568,444,2,990.29
271546,90568,210,3,851.8
271547,90568,350,1,206.12
271548,90569,258,1,879.73
271549,90569,146,2,811.25
271550,90569,150,2,973.25
271551,90570,289,3,671.26
271552,90571,67,3,445.26
271553,90571,287,1,500.78
271554,90571,17,3,626.93
271555,90571,483,3,231.7
271556,90572,469,1,898.07
271557,90572,405,3,164.36
271558,90573,462,3,194.88
271559,90574,386,2,12.43
271560,90574,183,3,604.14
271561,90574,390,1,266.63
271562,90574,423,2,453.46
271563,90575,6,2,494.99
271564,90575,118,1,559.15
271565,90576,180,1,610.46
271566,90576,303,2,126.8
271567,90576,408,2,771.26
271568,90576,247,3,883.23
271569,90577,123,2,714.94
271570,90577,121,1,974.14
271571,90577,224,2,949.36
271572,90578,489,2,77.25
271573,90578,19,1,646.32
271574,90578,139,2,470.14
271575,90578,371,2,663.93
271576,90578,389,3,777.56
271577,90579,152,2,866.34
271578,90580,276,1,236.7
271579,90580,66,3,765.03
271580,90580,440,1,941.0
271581,90581,146,2,811.25
271582,90582,77,3,790.67
271583,90583,399,3,229.2
271584,90583,315,2,137.52
271585,90583,63,1,351.12
271586,90584,419,3,936.19
271587,90584,89,2,26.75
271588,90585,142,1,856.54
271589,90586,161,3,673.65
271590,90586,455,3,437.9
271591,90587,163,3,461.39
271592,90587,47,2,647.09
271593,90587,487,3,124.89
271594,90588,399,3,229.2
271595,90588,478,2,763.74
271596,90588,160,1,161.22
271597,90589,252,2,618.02
271598,90590,395,2,988.32
271599,90591,1,2,379.9
271600,90592,413,1,55.58
271601,90592,484,2,21.09
271602,90593,132,1,441.15
271603,90593,256,1,991.97
271604,90594,3,2,867.04
271605,90594,49,2,604.73
271606,90594,98,1,926.95
271607,90594,352,3,317.93
271608,90595,420,1,748.62
271609,90596,403,3,23.14
271610,90597,382,1,896.44
271611,90597,495,2,123.49
271612,90597,83,1,876.37
271613,90597,218,2,327.81
271614,90597,494,1,709.8
271615,90598,180,2,610.46
271616,90598,16,3,149.36
271617,90598,232,3,118.69
271618,90599,472,2,550.4
271619,90599,457,3,407.43
271620,90599,126,1,782.72
271621,90599,145,3,869.64
271622,90599,408,2,771.26
271623,90600,321,2,610.05
271624,90600,54,1,915.88
271625,90601,135,1,958.09
271626,90601,103,2,627.5
271627,90601,393,2,175.17
